Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
MSigDB_Hallmark_2020,Epithelial Mesenchymal Transition,18/200,1.7549167688343093e-12,7.370650429104099e-11,0,0,10.660669001328342,288.5693815744541,SPARC;TPM4;GADD45A;IGFBP3;SERPINE1;TPM1;WNT5A;FN1;FBLN1;INHBA;LAMC1;FSTL1;CALD1;GPC1;SERPINH1;SPP1;MYL9;MATN2
MSigDB_Hallmark_2020,mTORC1 Signaling,10/200,3.4600949670423796e-05,0.0007266199430788998,0,0,5.43213296398892,55.79685681599258,SLC7A5;EGLN3;IGFBP5;PSAT1;TXNRD1;SERPINH1;PHGDH;NUPR1;SQSTM1;PPIA
MSigDB_Hallmark_2020,UV Response Dn,8/144,0.00010244439134170952,0.0013321850374148,0,0,6.0245098039215685,55.342294306830645,FZD2;IGFBP5;CITED2;SERPINE1;LAMC1;NR3C1;RND3;MET
MSigDB_Hallmark_2020,Reactive Oxygen Species Pathway,5/49,0.0001268747654680824,0.0013321850374148,0,0,11.512820512820513,103.29659526813114,PDLIM1;NQO1;TXNRD1;PRDX6;FTL
MSigDB_Hallmark_2020,Estrogen Response Early,9/200,0.0001900166822654637,0.0015961401310298,0,0,4.837614100490667,41.45060631295679,UGCG;SLC7A5;SLC16A1;OPN3;WWC1;RHOBTB3;INHBB;TPD52L1;PRSS23
MSigDB_Hallmark_2020,TNF-alpha Signaling via NF-kB,8/200,0.0009340556104345936,0.0049037919547816,0,0,4.255208333333333,29.684225172013964,MARCKS;GADD45A;PLK2;SERPINE1;OLR1;ACKR3;INHBA;SQSTM1
MSigDB_Hallmark_2020,Glycolysis,8/200,0.0009340556104345936,0.0049037919547816,0,0,4.255208333333333,29.684225172013964,PRPS1;EGLN3;CITED2;GPC1;IGFBP3;MIF;PPIA;MET
MSigDB_Hallmark_2020,p53 Pathway,8/200,0.0009340556104345936,0.0049037919547816,0,0,4.255208333333333,29.684225172013964,KRT17;GADD45A;PLK2;INHBB;SLC3A2;NUPR1;TPD52L1;PTPN14
MSigDB_Hallmark_2020,TGF-beta Signaling,4/54,0.0020765932331265,0.0096907684212572,0,0,8.061224489795919,49.79439807569174,SERPINE1;ID3;SKIL;SPTBN1
MSigDB_Hallmark_2020,Coagulation,6/138,0.0026750949906243,0.0112353989606222,0,0,4.608247422680412,27.298199626511767,SPARC;SERPINE1;FN1;OLR1;GNG12;PRSS23
MSigDB_Hallmark_2020,Hypoxia,7/200,0.0040674004021623,0.0142359014075682,0,0,3.684635829149776,20.28300352206346,CITED2;GPC1;IGFBP3;SERPINE1;ACKR3;MIF;NR3C1
MSigDB_Hallmark_2020,Xenobiotic Metabolism,7/200,0.0040674004021623,0.0142359014075682,0,0,3.684635829149776,20.28300352206346,GSTM4;NQO1;GABARAPL1;TGFB2;SERPINE1;FBLN1;PTGR1
MSigDB_Hallmark_2020,Angiogenesis,3/36,0.0055172885597211,0.0178250861160223,0,0,9.121827411167512,47.43230522818489,SPP1;OLR1;FSTL1
MSigDB_Hallmark_2020,Estrogen Response Late,6/200,0.0154939907818328,0.0433831741891318,0,0,3.1256244021681368,13.025424015927582,SLC7A5;SLC16A1;OPN3;TPD52L1;PRSS23;JAK1
MSigDB_Hallmark_2020,Inflammatory Response,6/200,0.0154939907818328,0.0433831741891318,0,0,3.1256244021681368,13.025424015927582,SERPINE1;OLR1;INHBA;MET;CD55;BEST1
MSigDB_Hallmark_2020,Apoptosis,5/161,0.0230375964778169,0.0604736907542696,0,0,3.2287968441814594,12.17459103833824,TGFB2;GADD45A;TIMP2;NEDD9;SQSTM1
MSigDB_Hallmark_2020,Mitotic Spindle,5/199,0.0499602474440714,0.1123919966188406,0,0,2.591329632566746,7.764990870652189,MARCKS;PALLD;NEDD9;MID1;SPTBN1
MSigDB_Hallmark_2020,Myogenesis,5/200,0.0508439984704279,0.1123919966188406,0,0,2.5779092702169626,7.679574154313181,NQO1;SPARC;IGFBP3;IGFBP7;TPD52L1
MSigDB_Hallmark_2020,Complement,5/200,0.0508439984704279,0.1123919966188406,0,0,2.5779092702169626,7.679574154313181,SERPINE1;FN1;TIMP2;OLR1;CD55
MSigDB_Hallmark_2020,Apical Surface,2/44,0.0716056114889121,0.1503717841267156,0,0,4.7518037518037515,12.52851945708889,GSTM3;MAL
MSigDB_Hallmark_2020,Apical Junction,4/200,0.1410458258534753,0.2692693039020892,0,0,2.0412328196584757,3.9981023755392977,LIMA1;ZYX;MYL9;ACTB
MSigDB_Hallmark_2020,KRAS Signaling Up,4/200,0.1410458258534753,0.2692693039020892,0,0,2.0412328196584757,3.9981023755392977,ALDH1A3;IGFBP3;SPP1;INHBA
MSigDB_Hallmark_2020,Fatty Acid Metabolism,3/158,0.2104964360637212,0.3843847962902735,0,0,1.930080235794989,3.007618085016947,GABARAPL1;MIF;PRDX6
MSigDB_Hallmark_2020,Protein Secretion,2/96,0.2494067909928498,0.4364618842374871,0,0,2.117558564367075,2.9405900871231445,CAV2;GNAS
MSigDB_Hallmark_2020,Androgen Response,2/100,0.2642273190435063,0.4439018959930906,0,0,2.0307153164296023,2.702771390555414,ALDH1A3;UBE2J1
MSigDB_Hallmark_2020,Notch Signaling,1/32,0.2752009537742224,0.4445553868660515,0,0,3.204571243313341,4.1347099266061775,WNT5A
MSigDB_Hallmark_2020,Bile Acid Metabolism,2/112,0.3086170575351828,0.4682340794674867,0,0,1.808080808080808,2.1256775548508937,GSTK1;DIO2
MSigDB_Hallmark_2020,Unfolded Protein Response,2/113,0.3122988478346994,0.4682340794674867,0,0,1.7917007917007917,2.0851718925161022,SLC7A5;PSAT1
MSigDB_Hallmark_2020,Allograft Rejection,3/200,0.3233044834418361,0.4682340794674867,0,0,1.5153443788811871,1.711067359910169,TGFB2;INHBB;INHBA
MSigDB_Hallmark_2020,UV Response Up,2/158,0.470271536490919,0.6583801510872865,0,0,1.271950271950272,0.9596165405879008,SQSTM1;GLS
MSigDB_Hallmark_2020,IL-6/JAK/STAT3 Signaling,1/87,0.5836679914950987,0.7160478903768706,0,0,1.1519224027112305,0.6202214761277236,STAT3
MSigDB_Hallmark_2020,IL-2/STAT5 Signaling,2/199,0.5939725563145565,0.7160478903768706,0,0,1.005127416294929,0.523593146960198,GABARAPL1;SPP1
MSigDB_Hallmark_2020,G2-M Checkpoint,2/200,0.5967065753140588,0.7160478903768706,0,0,1.0,0.516329785050999,SLC7A5;MARCKS
MSigDB_Hallmark_2020,Myc Targets V1,2/200,0.5967065753140588,0.7160478903768706,0,0,1.0,0.516329785050999,HDDC2;PPIA
MSigDB_Hallmark_2020,KRAS Signaling Dn,2/200,0.5967065753140588,0.7160478903768706,0,0,1.0,0.516329785050999,TGFB2;SKIL
MSigDB_Hallmark_2020,Pperoxisome,1/104,0.6493430720264805,0.7410933570396654,0,0,0.9609698980338586,0.4149411183845573,GSTK1
MSigDB_Hallmark_2020,PI3K/AKT/mTOR  Signaling,1/105,0.6528679573920863,0.7410933570396654,0,0,0.9516814843448008,0.4057783123183748,SQSTM1
MSigDB_Hallmark_2020,Spermatogenesis,1/135,0.743693243928707,0.8219767432896236,0,0,0.7374934373359334,0.2183914504625392,GSTM3
MSigDB_Hallmark_2020,Adipogenesis,1/200,0.8673678080217752,0.8673678080217752,0,0,0.49496224842807,0.0704292481681379,GADD45A
MSigDB_Hallmark_2020,Interferon Gamma Response,1/200,0.8673678080217752,0.8673678080217752,0,0,0.49496224842807,0.0704292481681379,STAT3
MSigDB_Hallmark_2020,E2F Targets,1/200,0.8673678080217752,0.8673678080217752,0,0,0.49496224842807,0.0704292481681379,PRPS1
MSigDB_Hallmark_2020,heme Metabolism,1/200,0.8673678080217752,0.8673678080217752,0,0,0.49496224842807,0.0704292481681379,NR3C1
GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),17/417,1.078450677283346e-06,0.0016306174240524,0,0,4.505464480874317,61.90501485770106,RPL41;RPL3;RPS7;IGFBP5;RPL23;IGFBP3;FN1;RPL13A;RPSA;LAMB1;LAMC1;PRSS23;FSTL1;RPS27;RPL18A;SPP1;IGFBP7
GO_Biological_Process_2021,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),8/90,3.3412235252763856e-06,0.0017529041975687,0,0,10.019308943089433,126.3352047446156,RPL41;RPL3;RPS27;RPL18A;RPS7;RPL23;RPL13A;RPSA
GO_Biological_Process_2021,cytoplasmic translation (GO:0002181),8/93,4.278954395321748e-06,0.0017529041975687,0,0,9.66421568627451,119.46711962361115,RPL41;RPL3;RPS27;RPL18A;RPS7;RPL23;RPL13A;RPSA
GO_Biological_Process_2021,cotranslational protein targeting to membrane (GO:0006613),8/94,4.63731269198069e-06,0.0017529041975687,0,0,9.551356589147288,117.30379700358112,RPL41;RPL3;RPS27;RPL18A;RPS7;RPL23;RPL13A;RPSA
GO_Biological_Process_2021,negative regulation of smooth muscle cell migration (GO:0014912),4/14,8.98018633910456e-06,0.0023118640192644,0,0,40.38775510204081,469.3255012731259,IGFBP5;IGFBP3;SERPINE1;TPM1
GO_Biological_Process_2021,protein targeting to ER (GO:0045047),8/103,9.174063568509738e-06,0.0023118640192644,0,0,8.642543859649123,100.24599176911534,RPL41;RPL3;RPS27;RPL18A;RPS7;RPL23;RPL13A;RPSA
GO_Biological_Process_2021,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",8/113,1.813369095782255e-05,0.0036547038508149,0,0,7.815476190476191,85.32732898188942,RPL41;RPL3;RPS27;RPL18A;RPS7;RPL23;RPL13A;RPSA
GO_Biological_Process_2021,negative regulation of cell motility (GO:2000146),8/114,1.9337057411719328e-05,0.0036547038508149,0,0,7.741352201257862,84.02066725844563,IGFBP5;CITED2;SERPINE1;TPM1;TACSTD2;CYP1B1;FBLN1;MIF
GO_Biological_Process_2021,platelet aggregation (GO:0070527),5/36,2.7868095991564833e-05,0.0046818401265828,0,0,16.351530190239867,171.49530707153963,FN1;GNAS;MYL9;PPIA;ACTB
GO_Biological_Process_2021,homotypic cell-cell adhesion (GO:0034109),5/44,7.524121289207404e-05,0.0113764713892815,0,0,12.992110453648916,123.35763887867834,FN1;GNAS;MYL9;PPIA;ACTB
GO_Biological_Process_2021,negative regulation of cell migration (GO:0030336),8/144,0.00010244439134170952,0.0140814472462422,0,0,6.0245098039215685,55.342294306830645,IGFBP5;CITED2;IGFBP3;SERPINE1;TPM1;TACSTD2;CYP1B1;MIF
GO_Biological_Process_2021,peptide biosynthetic process (GO:0043043),8/162,0.0002307444574835679,0.0290738016429295,0,0,5.315476190476191,44.51285914325752,RPL41;RPL3;RPS27;RPL18A;RPS7;RPL23;RPL13A;RPSA
GO_Biological_Process_2021,platelet degranulation (GO:0002576),7/125,0.00026537848498707224,0.0295840872825383,0,0,6.049617985421972,49.81469306650155,TGFB2;SPARC;TMSB4X;SERPINE1;FN1;PHACTR2;MAGED2
GO_Biological_Process_2021,cellular component assembly (GO:0022607),10/261,0.00030960346129107943,0.0295840872825383,0,0,4.099182218494443,33.122286916330225,VMP1;LIMA1;CALD1;WNT5A;PAWR;NEDD9;LAMC1;TEAD1;ACTB;SPTBN1
GO_Biological_Process_2021,actin filament bundle assembly (GO:0051017),4/33,0.000316376872754873,0.0295840872825383,0,0,13.913441238564392,112.12252948199962,LIMA1;CALD1;NEDD9;PAWR
GO_Biological_Process_2021,actin filament bundle organization (GO:0061572),4/33,0.000316376872754873,0.0295840872825383,0,0,13.913441238564392,112.12252948199962,LIMA1;CALD1;NEDD9;PAWR
GO_Biological_Process_2021,nuclear-transcribed mRNA catabolic process (GO:0000956),8/171,0.0003326253199756294,0.0295840872825383,0,0,5.019683026584867,40.20010073116195,RPL41;RPL3;RPS27;RPL18A;RPS7;RPL23;RPL13A;RPSA
GO_Biological_Process_2021,positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895),4/34,0.00035577326889246036,0.0298849545869666,0,0,13.448979591836734,106.80126422611052,TGFB2;STAT3;NR3C1;TEAD1
GO_Biological_Process_2021,regulation of cell killing (GO:0031341),3/17,0.0006040394207294829,0.048068821270683,0,0,21.522117476432197,159.51916044937724,TGFB2;WNT5A;CD55
GO_Biological_Process_2021,actin filament organization (GO:0007015),7/152,0.00085845796992634,0.0576031406864263,0,0,4.916383777023405,34.71150247258905,ENAH;MARCKS;TPM4;TPM1;RHOBTB3;NEDD9;RND3
GO_Biological_Process_2021,regulation of cell migration (GO:0030334),12/408,0.0008648846822583112,0.0576031406864263,0,0,3.127659574468085,22.05911517358539,GRN;IGFBP5;CITED2;TMSB4X;SERPINE1;STAT3;TPM1;CYP1B1;NEDD9;AMOTL2;LAMB1;MIF
GO_Biological_Process_2021,extracellular matrix organization (GO:0030198),10/300,0.000912638219893532,0.0576031406864263,0,0,3.540834845735027,24.78290860390091,TGFB2;SPARC;SERPINE1;SERPINH1;FN1;TIMP2;SPP1;CYP1B1;LAMB1;LAMC1
GO_Biological_Process_2021,anion homeostasis (GO:0055081),2/5,0.0009754681839454336,0.0576031406864263,0,0,66.65656565656566,462.1028413784855,CYBRD1;GLS
GO_Biological_Process_2021,negative regulation of gonadotropin secretion (GO:0032277),2/5,0.0009754681839454336,0.0576031406864263,0,0,66.65656565656566,462.1028413784855,INHBB;INHBA
GO_Biological_Process_2021,intracellular sequestering of iron ion (GO:0006880),2/5,0.0009754681839454336,0.0576031406864263,0,0,66.65656565656566,462.1028413784855,FTH1;FTL
GO_Biological_Process_2021,regulation of smooth muscle cell migration (GO:0014910),3/20,0.0009905301969888136,0.0576031406864263,0,0,17.721409375933113,122.5837770787782,IGFBP5;IGFBP3;SERPINE1
GO_Biological_Process_2021,regulation of pri-miRNA transcription by RNA polymerase II (GO:1902893),4/45,0.001049157683368,0.0587528302686108,0,0,9.835241413638624,67.46747081104573,TGFB2;STAT3;NR3C1;TEAD1
GO_Biological_Process_2021,regulation of fibroblast proliferation (GO:0048145),4/46,0.0011401784650819,0.0615696371144279,0,0,9.60058309037901,65.05902796595161,FTH1;WNT5A;FN1;MIF
GO_Biological_Process_2021,positive regulation of neuron death (GO:1901216),4/47,0.0012365931398092,0.0623013089116021,0,0,9.376839107736116,62.781643069997905,GRN;TGFB2;WNT5A;NUPR1
GO_Biological_Process_2021,rRNA metabolic process (GO:0016072),7/162,0.0012444958376236,0.0623013089116021,0,0,4.596857763663714,30.74849549486566,RPL41;RPL3;RPS27;RPL18A;RPS7;RPL23;RPL13A
GO_Biological_Process_2021,glutathione derivative biosynthetic process (GO:1901687),3/22,0.0013185462203513,0.0623013089116021,0,0,15.854394870424793,105.13406751270358,GSTM4;GSTK1;GSTM3
GO_Biological_Process_2021,glutathione derivative metabolic process (GO:1901685),3/22,0.0013185462203513,0.0623013089116021,0,0,15.854394870424793,105.13406751270358,GSTM4;GSTK1;GSTM3
GO_Biological_Process_2021,translation (GO:0006412),8/214,0.0014395945393349,0.0627942578590422,0,0,3.963187702265372,25.93269773995666,RPL41;RPL3;RPS27;RPL18A;RPS7;RPL23;RPL13A;RPSA
GO_Biological_Process_2021,L-serine biosynthetic process (GO:0006564),2/6,0.0014535707837741,0.0627942578590422,0,0,49.98989898989899,326.6206097208578,PSAT1;PHGDH
GO_Biological_Process_2021,leucine transport (GO:0015820),2/6,0.0014535707837741,0.0627942578590422,0,0,49.98989898989899,326.6206097208578,SLC7A5;SLC3A2
GO_Biological_Process_2021,negative regulation of cell population proliferation (GO:0008285),11/379,0.0015683012364396,0.0658686519304639,0,0,3.073268921095008,19.846440054797835,TGFB2;IGFBP5;FTH1;IGFBP3;WNT5A;CYP1B1;FBLN1;IGFBP7;NUPR1;INHBA;PTPN14
GO_Biological_Process_2021,positive regulation of neuron apoptotic process (GO:0043525),3/24,0.0017076659731305,0.0666812447273106,0,0,14.343002175489485,91.40261395182884,GRN;TGFB2;NUPR1
GO_Biological_Process_2021,negative regulation of phosphorylation (GO:0042326),5/86,0.0017199527409822,0.0666812447273106,0,0,6.2421652421652425,39.734243578842936,IGFBP3;FBLN1;NUPR1;INHBA;PPIA
GO_Biological_Process_2021,positive regulation of endothelial cell migration (GO:0010595),5/86,0.0017199527409822,0.0666812447273106,0,0,6.2421652421652425,39.734243578842936,GRN;SPARC;TMSB4X;WNT5A;MET
GO_Biological_Process_2021,rRNA processing (GO:0006364),7/173,0.0018137748466219,0.0685606892023083,0,0,4.289843311068107,27.07897121060028,RPL41;RPL3;RPS27;RPL18A;RPS7;RPL23;RPL13A
GO_Biological_Process_2021,neuron differentiation (GO:0030182),7/174,0.0018741340811517,0.0691144080658899,0,0,4.263938444354814,26.775864310218545,UGCG;TGFB2;FZD2;WNT5A;INHBA;SMARCA1;MET
GO_Biological_Process_2021,xenobiotic catabolic process (GO:0042178),2/7,0.0020216133697869,0.0727780813123298,0,0,39.98989898989899,248.09171029141777,GSTM4;GSTM3
GO_Biological_Process_2021,hippo signaling (GO:0035329),3/26,0.0021616710096346,0.0760103852690152,0,0,13.094460384021188,80.35905008065508,WWC1;AMOTL2;TEAD1
GO_Biological_Process_2021,regulated exocytosis (GO:0045055),7/180,0.0022697189465602,0.077995796527253,0,0,4.1147982868609425,25.0513004350874,TGFB2;SPARC;TMSB4X;SERPINE1;FN1;PHACTR2;MAGED2
GO_Biological_Process_2021,regulation of epithelial cell proliferation (GO:0050678),5/93,0.0024266394005639,0.0815350838589474,0,0,5.743589743589744,34.583577920617785,GRN;TGFB2;LAMB1;LAMC1;NUPR1
GO_Biological_Process_2021,post-translational protein modification (GO:0043687),10/345,0.0025632086052806,0.0828220128951214,0,0,3.058130400628437,18.24632110206302,IGFBP5;IGFBP3;RAB13;FN1;SPP1;IGFBP7;LAMB1;LAMC1;PRSS23;FSTL1
GO_Biological_Process_2021,cellular response to interleukin-21 (GO:0098757),2/8,0.0026777674677022,0.0828220128951214,0,0,33.323232323232325,197.36590289038227,STAT3;JAK1
GO_Biological_Process_2021,interleukin-21-mediated signaling pathway (GO:0038114),2/8,0.0026777674677022,0.0828220128951214,0,0,33.323232323232325,197.36590289038227,STAT3;JAK1
GO_Biological_Process_2021,positive regulation of fibroblast proliferation (GO:0048146),3/28,0.0026840467141937,0.0828220128951214,0,0,12.045685279187817,71.31563234569973,WNT5A;FN1;MIF
GO_Biological_Process_2021,response to organic cyclic compound (GO:0014070),4/60,0.0030565414874588,0.089161905875963,0,0,7.19533527696793,41.66438194796197,IGFBP5;STAT3;SPP1;CYP1B1
GO_Biological_Process_2021,ribosome biogenesis (GO:0042254),7/192,0.0032516596487244,0.089161905875963,0,0,3.845539840358493,22.029520119760665,RPL41;RPL3;RPS27;RPL18A;RPS7;RPL23;RPL13A
GO_Biological_Process_2021,regulation of protein localization to membrane (GO:1905475),3/30,0.0032779948419926,0.089161905875963,0,0,11.152284263959393,63.79690278522437,GPC1;ACTB;SPTBN1
GO_Biological_Process_2021,regulation of apoptotic process (GO:0042981),16/742,0.0033016832409549,0.089161905875963,0,0,2.2845849802371543,13.052571610418395,EGLN3;OPN3;GADD45A;CITED2;PLK2;IGFBP3;WNT5A;PAWR;MIF;FSTL1;TAX1BP1;CYP1B1;NUPR1;IFT57;SQSTM1;PPIA
GO_Biological_Process_2021,regulation of complement-dependent cytotoxicity (GO:1903659),2/9,0.0034202318391573,0.089161905875963,0,0,28.561327561327563,162.17255858986445,TGFB2;CD55
GO_Biological_Process_2021,cellular response to interleukin-9 (GO:0071355),2/9,0.0034202318391573,0.089161905875963,0,0,28.561327561327563,162.17255858986445,STAT3;JAK1
GO_Biological_Process_2021,cellular response to leptin stimulus (GO:0044320),2/9,0.0034202318391573,0.089161905875963,0,0,28.561327561327563,162.17255858986445,UGCG;STAT3
GO_Biological_Process_2021,negative regulation of ubiquitin protein ligase activity (GO:1904667),2/9,0.0034202318391573,0.089161905875963,0,0,28.561327561327563,162.17255858986445,RPS7;RPL23
GO_Biological_Process_2021,interleukin-9-mediated signaling pathway (GO:0038113),2/9,0.0034202318391573,0.089161905875963,0,0,28.561327561327563,162.17255858986445,STAT3;JAK1
GO_Biological_Process_2021,regulation of signal transduction (GO:0009966),7/198,0.0038503253867458,0.0931561260617753,0,0,3.723598187884871,20.701707616557552,UGCG;IGFBP5;IGFBP3;IGFBP7;CD24;PPIA;CD55
GO_Biological_Process_2021,endodermal cell differentiation (GO:0035987),3/32,0.0039464456405227,0.0931561260617753,0,0,10.382110974969368,57.46436072810552,FN1;LAMB1;INHBA
GO_Biological_Process_2021,positive regulation of apoptotic process (GO:0043065),9/310,0.0041098459591669,0.0931561260617753,0,0,3.0524951731575376,16.771537082497918,GRN;TGFB2;GADD45A;IGFBP3;CYP1B1;PAWR;NUPR1;TPD52L1;SQSTM1
GO_Biological_Process_2021,ncRNA processing (GO:0034470),7/201,0.004179357488742,0.0931561260617753,0,0,3.665455905133273,20.07789303733007,RPL41;RPL3;RPS27;RPL18A;RPS7;RPL23;RPL13A
GO_Biological_Process_2021,negative regulation of cell adhesion mediated by integrin (GO:0033629),2/10,0.0042472321345398,0.0931561260617753,0,0,24.98989898989899,136.4820277236255,SERPINE1;CYP1B1
GO_Biological_Process_2021,apical protein localization (GO:0045176),2/10,0.0042472321345398,0.0931561260617753,0,0,24.98989898989899,136.4820277236255,MAL;ACTB
GO_Biological_Process_2021,negative regulation of transforming growth factor beta production (GO:0071635),2/10,0.0042472321345398,0.0931561260617753,0,0,24.98989898989899,136.4820277236255,FN1;CD24
GO_Biological_Process_2021,L-serine metabolic process (GO:0006563),2/10,0.0042472321345398,0.0931561260617753,0,0,24.98989898989899,136.4820277236255,PSAT1;PHGDH
GO_Biological_Process_2021,leptin-mediated signaling pathway (GO:0033210),2/10,0.0042472321345398,0.0931561260617753,0,0,24.98989898989899,136.4820277236255,UGCG;STAT3
GO_Biological_Process_2021,negative regulation of smooth muscle cell proliferation (GO:0048662),3/33,0.0043094538934011,0.0931561260617753,0,0,10.03553299492386,54.6629871343117,IGFBP5;IGFBP3;TPM1
GO_Biological_Process_2021,positive regulation of cytokine production involved in immune response (GO:0002720),3/33,0.0043094538934011,0.0931561260617753,0,0,10.03553299492386,54.6629871343117,SLC7A5;WNT5A;CD55
GO_Biological_Process_2021,positive regulation of cell cycle (GO:0045787),4/66,0.004312783613971,0.0931561260617753,0,0,6.497037524687294,35.3839821166775,TGFB2;CITED2;USP22;NUPR1
GO_Biological_Process_2021,cellular macromolecule biosynthetic process (GO:0034645),9/314,0.0044656892556346,0.0951003120354871,0,0,3.011844476868938,16.298089517257857,RPL41;RPL3;RPS27;RPL18A;RPS7;RPL23;RPL13A;RPSA;INHBA
GO_Biological_Process_2021,regulation of cell adhesion mediated by integrin (GO:0033628),3/34,0.0046920695585813,0.0985334607302073,0,0,9.711314884558703,52.07091984713094,TGFB2;SERPINE1;CYP1B1
GO_Biological_Process_2021,negative regulation of cellular catabolic process (GO:0031330),4/69,0.0050547479900121,0.0999668596880825,0,0,6.196232339089482,32.76212791134876,STAT3;TIMP2;NUPR1;MET
GO_Biological_Process_2021,negative regulation of Ras protein signal transduction (GO:0046580),3/35,0.0050945877067937,0.0999668596880825,0,0,9.407360406091373,49.666879272481374,TGFB2;HEG1;MET
GO_Biological_Process_2021,response to estrogen (GO:0043627),3/35,0.0050945877067937,0.0999668596880825,0,0,9.407360406091373,49.666879272481374,GSTM3;CITED2;CD24
GO_Biological_Process_2021,negative regulation of programmed cell death (GO:0043069),10/381,0.005151776678361,0.0999668596880825,0,0,2.756277486168251,14.521209897444594,OPN3;CITED2;PLK2;WNT5A;TAX1BP1;MIF;NUPR1;FSTL1;SQSTM1;MET
GO_Biological_Process_2021,interleukin-35-mediated signaling pathway (GO:0070757),2/11,0.0051570205394645,0.0999668596880825,0,0,22.21212121212121,117.00004466783103,STAT3;JAK1
GO_Biological_Process_2021,intestinal lipid absorption (GO:0098856),2/11,0.0051570205394645,0.0999668596880825,0,0,22.21212121212121,117.00004466783103,LIMA1;UGCG
GO_Biological_Process_2021,endoderm formation (GO:0001706),3/36,0.0055172885597211,0.1055967126873219,0,0,9.121827411167512,47.43230522818489,FN1;LAMB1;INHBA
GO_Biological_Process_2021,negative regulation of epithelial cell proliferation (GO:0050680),4/72,0.005877786338127,0.1110901617906016,0,0,5.921968787515006,30.41863718634327,TGFB2;SPARC;CAV2;NUPR1
GO_Biological_Process_2021,regulation of muscle system process (GO:0090257),2/12,0.0061478754316609,0.1112238856212616,0,0,19.98989898989899,101.78154350719132,TPM1;MYL9
GO_Biological_Process_2021,regulation of vascular associated smooth muscle cell migration (GO:1904752),2/12,0.0061478754316609,0.1112238856212616,0,0,19.98989898989899,101.78154350719132,IGFBP5;TPM1
GO_Biological_Process_2021,serine family amino acid biosynthetic process (GO:0009070),2/12,0.0061478754316609,0.1112238856212616,0,0,19.98989898989899,101.78154350719132,PSAT1;PHGDH
GO_Biological_Process_2021,positive regulation of angiogenesis (GO:0045766),5/116,0.0062321827707386,0.1112238856212616,0,0,4.548163548163548,23.095704770902913,GRN;SERPINE1;WNT5A;CYP1B1;JAK1
GO_Biological_Process_2021,actin-myosin filament sliding (GO:0033275),3/38,0.0064242870484076,0.1112238856212616,0,0,8.599709934735316,43.40849457481817,MYL6;TPM4;TPM1
GO_Biological_Process_2021,muscle filament sliding (GO:0030049),3/38,0.0064242870484076,0.1112238856212616,0,0,8.599709934735316,43.40849457481817,MYL6;TPM4;TPM1
GO_Biological_Process_2021,positive regulation of MAPK cascade (GO:0043410),8/274,0.0064679952560204,0.1112238856212616,0,0,3.0598370927318297,15.424299358939855,TGFB2;CAV2;WWC1;ACKR3;MIF;CD24;TPD52L1;MID1
GO_Biological_Process_2021,regulation of cytokine-mediated signaling pathway (GO:0001959),4/74,0.0064733478403908,0.1112238856212616,0,0,5.752186588921282,28.99137625994184,PALM3;TAX1BP1;CD24;JAK1
GO_Biological_Process_2021,integrin-mediated signaling pathway (GO:0007229),4/75,0.0067855868807455,0.1113649874174293,0,0,5.670882437482035,28.314457943471623,FN1;ZYX;NEDD9;FBLN1
GO_Biological_Process_2021,odontogenesis (GO:0042476),3/39,0.006909073873999,0.1113649874174293,0,0,8.360406091370558,41.59234877252794,TGFB2;LAMB1;INHBA
GO_Biological_Process_2021,endothelial cell migration (GO:0043542),3/39,0.006909073873999,0.1113649874174293,0,0,8.360406091370558,41.59234877252794,RAB13;CYP1B1;FSTL1
GO_Biological_Process_2021,cytoskeleton organization (GO:0007010),5/120,0.0071731302767348,0.1113649874174293,0,0,4.389074693422519,21.67067506332423,PALLD;TPM1;RHOBTB3;NEDD9;RND3
GO_Biological_Process_2021,negative regulation of cell morphogenesis involved in differentiation (GO:0010771),2/13,0.0072181010363148,0.1113649874174293,0,0,18.171717171717173,89.6077061786221,TACSTD2;FBLN1
GO_Biological_Process_2021,negative regulation of locomotion (GO:0040013),2/13,0.0072181010363148,0.1113649874174293,0,0,18.171717171717173,89.6077061786221,TACSTD2;FBLN1
GO_Biological_Process_2021,cellular response to interleukin-15 (GO:0071350),2/13,0.0072181010363148,0.1113649874174293,0,0,18.171717171717173,89.6077061786221,STAT3;JAK1
GO_Biological_Process_2021,negative regulation of substrate adhesion-dependent cell spreading (GO:1900025),2/13,0.0072181010363148,0.1113649874174293,0,0,18.171717171717173,89.6077061786221,TACSTD2;FBLN1
GO_Biological_Process_2021,entry into host (GO:0044409),2/13,0.0072181010363148,0.1113649874174293,0,0,18.171717171717173,89.6077061786221,MET;PPIA
GO_Biological_Process_2021,interleukin-15-mediated signaling pathway (GO:0035723),2/13,0.0072181010363148,0.1113649874174293,0,0,18.171717171717173,89.6077061786221,STAT3;JAK1
GO_Biological_Process_2021,ribosomal small subunit biogenesis (GO:0042274),3/40,0.0074150224240263,0.1132476152033115,0,0,8.134037590890383,39.89133172446582,RPS27;RPS7;RPSA
